gene_a	gene_b	label
19782	10757	0
35489	1782	1
5539	36805	0
34023	7941	1
27819	45064	0
47783	27700	1
10811	8239	0
48303	14014	1
15942	37396	0
8243	5818	1
23839	14599	1
48949	28876	0
10220	9185	1
42690	34205	1
46799	36723	0
11854	36186	1
29555	51594	1
25994	45834	1
53879	27019	1
30413	23295	0
43586	26320	0
51661	6940	0
16654	40573	1
44579	32339	0
15740	15438	1
40804	39217	1
51345	51741	1
1444	1177	1
43448	44462	0
1641	23274	1
31827	1742	1
48180	33388	1
5778	16844	1
19958	27315	1
28893	15901	0
25092	33666	1
41535	41252	0
44578	26566	1
43392	716	1
28478	18031	1
7347	39622	0
52564	42130	0
23742	27021	1
2833	18712	1
47496	3853	1
43903	23594	1
46983	26003	0
25718	22709	0
10560	23277	0
10723	18689	0
45644	37010	1
38126	39612	1
22611	36766	0
17853	18835	0
1672	26900	0
563	21010	0
11825	4961	1
17454	44049	0
1766	17203	1
26492	8053	0
45680	39461	0
20990	18159	0
32690	18461	1
28714	13589	0
47469	27911	1
15542	44831	0
20926	39904	0
30310	29580	1
32349	2977	0
14843	4328	0
16844	11639	1
53953	44865	1
40488	43214	0
12061	32400	1
12072	27375	0
16386	8896	0
13641	45243	0
47343	1637	0
30093	5304	0
52087	1885	1
15001	31384	0
22413	20013	0
11633	39457	0
28337	18380	0
43676	24231	0
53953	1666	1
46813	19793	1
1912	34587	0
4439	28677	0
33166	2337	1
8646	15408	0
11540	21775	1
44649	45192	0
13574	22436	1
19216	3089	0
19193	38006	0
52562	25114	0
5206	31073	1
19034	39112	1
29737	30706	0
1156	24606	1
16389	16093	0
43811	34023	1
21818	46318	0
16844	42058	1
28478	12197	1
7718	28478	1
25792	16844	1
32317	31869	1
6863	40330	0
18804	37084	1
3914	28478	1
21793	37382	0
18536	52982	1
40033	51839	1
34295	33430	1
53582	35461	0
19786	4073	1
49331	967	0
36110	101	1
27021	4961	1
33477	17598	1
24942	41456	0
42964	8250	0
22214	18978	1
3639	1288	1
27161	17425	0
7777	38126	1
18843	8181	1
4342	50820	1
12508	5509	1
52381	51728	1
34102	22317	1
31546	44194	0
12689	10034	0
32933	5804	0
37611	34653	0
16930	44596	0
11358	51915	0
11058	15272	1
34348	18835	1
28478	7917	1
22830	2925	0
8612	10219	0
15056	29689	0
21417	46639	0
20584	833	0
24171	15556	0
2062	34023	1
41781	41231	0
42769	41473	0
851	33430	1
47273	11570	1
23902	35157	0
16865	6067	0
16844	42851	1
6297	20822	0
5599	19786	1
53953	43058	1
50408	47386	0
43054	15079	0
52250	39043	1
30389	9702	0
1587	32967	0
38126	16450	1
49062	15186	0
47862	42908	1
15505	34023	1
52139	44028	1
27338	51290	0
30389	13738	0
26233	3712	0
19494	5509	1
52654	643	1
25267	21080	0
36835	53439	0
15031	39043	1
36988	53265	1
35896	49598	0
11786	42370	1
16735	11720	0
6097	13005	0
5504	25904	0
26198	43577	1
23541	5873	0
37816	40476	0
29690	51661	0
9538	52139	1
24643	38126	1
6914	35985	1
6804	5178	1
43732	39960	0
16654	23069	1
20236	39043	1
35437	1750	1
27128	47407	0
38707	34023	1
51839	52477	1
9848	24635	1
515	31798	0
43598	43729	1
42576	36115	0
30825	40801	1
28755	28102	1
40149	50261	0
4050	34485	0
18978	24802	0
24279	48983	1
38126	1145	1
18177	34133	0
32332	40617	0
42985	19786	1
45064	18810	0
46776	24472	0
3744	16409	0
42957	5832	1
27375	10505	0
20693	41237	1
33539	9410	0
42129	43898	0
47527	4551	1
42407	12849	0
1885	12656	1
13574	32628	1
53284	12503	0
4077	41611	1
13489	26269	1
12744	46729	0
15731	47264	0
13780	47407	0
14743	13041	0
51531	29749	1
40756	10723	1
49801	29272	1
463	48720	0
15326	51930	0
46253	35355	0
40992	16712	0
41521	32294	1
20252	41566	0
23594	4113	1
34689	13005	0
1444	46682	1
16541	40221	0
45409	13564	0
9503	30825	1
5802	25728	0
49269	38778	0
45936	10273	0
17523	48469	1
15572	24850	1
23742	13599	1
40617	36522	0
18835	30513	1
16245	10206	0
559	25237	0
3005	32950	0
43364	18399	0
33952	42942	1
47469	51741	1
40667	230	0
21093	35608	0
48522	28478	1
20297	38126	1
35985	9185	1
47686	11003	1
5888	46975	0
12864	27375	0
9349	5719	1
3050	13994	0
37621	24738	0
34934	44433	0
52511	30301	1
15204	37890	0
31208	15573	0
16844	8535	1
31101	21131	0
19786	8351	1
39837	4961	0
3168	41623	0
14965	22608	0
15208	32945	0
13133	7747	1
44235	35439	1
39375	48566	1
11251	47720	1
6145	47622	0
14190	48097	0
28137	41628	0
34023	18105	1
41525	19406	0
39043	926	1
1560	47931	0
23815	24990	0
53247	18177	1
12040	16106	0
34102	37876	1
1637	9994	0
51895	53950	0
25726	27350	1
23999	44380	0
34096	31595	0
30825	44445	1
11228	13599	0
53953	26692	1
38290	39502	0
2645	20493	0
51053	31347	1
44472	3147	0
38126	19325	1
1302	2291	0
10723	3089	1
14490	9951	0
16654	52235	1
26566	49668	0
39067	40977	0
14550	51594	1
28308	30333	1
30825	14866	1
30825	40950	1
47610	8902	1
53392	28993	0
807	315	0
44827	7096	0
52144	17003	0
39241	1901	1
22860	23742	1
34990	32191	0
32739	30301	1
46244	36910	0
49693	47802	0
38006	23636	0
36738	40192	0
9951	42908	1
16901	4383	1
52618	14854	0
24657	12174	0
22305	41237	0
15650	40585	0
48263	47209	0
50484	39697	0
26093	10662	1
36707	42085	0
31932	16844	1
16654	11181	1
3824	52516	1
47342	19034	1
33166	22040	0
34023	2127	1
44794	3231	0
30121	10771	0
18507	24192	0
31356	2624	1
44939	42880	0
790	47771	0
43903	25662	1
34348	13931	0
53017	47129	1
30267	5302	0
28102	13705	1
43748	27481	0
36443	29352	1
19267	4113	1
18978	50868	1
40080	10675	0
1815	12242	1
19301	19683	1
5689	34023	1
34023	39564	1
1444	20307	1
40772	13586	0
16844	22225	1
45737	34023	1
53953	18719	1
40290	22330	0
23411	17801	0
11099	12242	1
9093	1782	1
51609	47426	0
44214	35112	0
3631	27719	1
38126	3431	1
7297	1444	1
23873	40194	0
50805	41503	1
39621	15387	0
34527	3745	1
19981	22397	0
31915	28478	1
30317	8603	0
39463	48166	0
18201	45958	1
8736	9118	0
21233	18835	1
41521	10299	0
39374	28478	1
40787	45411	0
35475	41521	1
22677	39043	1
17709	32164	0
30119	40861	0
7561	17178	0
24931	50778	0
24118	38919	1
51507	32855	0
32023	47636	0
20919	39418	1
32233	12930	0
13479	44915	0
6628	4652	1
39026	36115	0
49392	45147	1
38336	38126	1
22490	29949	1
40051	17778	0
2229	1113	0
20356	45446	0
44279	26566	0
22053	34023	1
24936	46368	0
19839	31347	1
34023	3566	1
9185	43751	1
21564	42460	0
15262	40913	1
47686	25450	1
44930	1395	1
2049	41624	1
19335	19034	1
16322	8084	0
29660	16844	1
25867	51352	1
30825	836	1
25237	30825	1
22102	15517	1
44278	12575	0
30203	27159	0
101	2522	0
35180	12395	0
27351	40900	1
13650	7131	1
35636	27908	0
22528	38876	0
51335	1844	1
47411	34987	1
44099	53238	1
7617	24372	0
46437	9848	1
34346	36591	0
19130	35850	1
652	14787	1
18602	53069	0
41751	52801	0
15541	24408	0
526	34023	1
1395	27351	1
4113	18980	1
6939	51172	0
53953	37795	1
41189	325	0
48729	1846	0
11499	26376	0
11570	41993	1
37394	53227	0
30825	12508	1
24226	11003	1
27351	44601	1
22479	49554	1
30825	46935	1
12242	7610	1
13834	18431	0
34205	43598	1
47838	33477	0
50805	3355	1
49388	10723	1
52919	35470	1
42197	26041	0
34023	18436	1
16405	27580	0
29607	49119	0
39557	34023	1
44970	22410	1
38477	4113	1
30825	49720	1
18967	24480	1
21426	9674	0
21696	35680	0
33430	703	1
42908	13062	1
31677	21582	0
20434	38885	0
25148	14690	0
18256	53507	1
40496	51948	0
26692	42957	1
31640	6742	0
8164	34516	0
39043	45443	1
38126	48369	1
22544	25522	0
38571	50149	0
9980	38365	0
39355	5509	1
19979	49197	1
6606	22027	0
25420	46958	0
7201	10410	0
16596	848	0
2002	5555	0
25543	34023	1
7683	3355	1
51558	31496	0
52769	22977	0
25108	24891	0
51256	41993	1
32824	36495	0
23039	40859	0
38126	45737	1
45779	10243	0
31389	47254	0
5466	51377	0
27278	10220	1
11062	6154	0
8606	11209	0
9954	16733	0
37673	15844	0
30825	43208	1
37523	21992	0
50987	4558	1
51955	34023	1
22703	45526	1
9620	26486	0
47597	31360	0
38126	45171	1
48312	24957	0
36692	281	0
37755	16614	1
17275	36617	0
48303	23742	1
43550	22040	0
6579	28725	1
11012	21621	1
20033	2984	0
4575	9142	1
14285	28478	1
34023	14983	1
52477	50885	1
51930	32718	0
42822	53953	1
29228	31235	0
31683	37190	1
39242	6129	0
17666	38126	1
2624	36707	1
10770	6965	0
953	34023	1
26460	38064	0
11114	1728	0
31050	23211	0
46715	11786	1
49639	53017	1
29550	32950	1
48312	26411	1
15104	17507	0
27691	36541	0
7617	29485	1
24480	31990	1
2229	11003	0
47099	6525	0
52173	32979	0
46318	38443	0
40132	45877	0
28478	42001	1
35828	26797	0
36916	38885	1
19668	15608	0
40809	40362	0
38649	37879	1
32810	40221	0
52477	9755	1
24119	21818	1
9535	36090	0
7800	1444	1
22630	4008	0
30310	30383	1
46975	17185	0
40014	47881	1
48369	34023	1
15433	48980	0
30458	17798	0
12161	38146	0
2869	46237	0
35202	6866	0
4113	6592	1
16733	10316	0
29686	38126	1
41719	42527	0
29611	42806	0
716	22828	1
48549	44422	1
41399	34023	1
53145	51345	1
17294	22431	0
37832	9612	0
31990	7733	1
28791	7595	0
26793	38126	1
43029	11374	1
21205	4153	0
52654	27881	1
37427	13062	1
43495	30358	0
43144	46839	0
31356	29806	1
37292	15040	0
23069	45186	0
14739	44032	0
3531	30813	0
43034	8059	0
640	49652	1
2420	10801	1
913	6085	1
47535	21517	0
22317	46538	1
4380	28478	1
18866	21775	1
33244	30651	1
43107	18329	0
44624	334	0
5355	35985	1
4316	36916	1
31869	32317	1
47496	40450	1
29796	12517	1
36988	9628	0
28980	39579	0
34834	9128	0
3355	19793	1
24604	28478	1
26743	16654	1
51068	2986	0
7096	42481	0
13989	7185	0
18049	36198	0
52378	16640	1
26565	31306	0
974	19683	0
15124	34023	1
25270	14014	1
45389	10560	0
6624	34799	0
38919	2837	1
38126	20845	1
42908	30333	1
46960	18536	1
52845	30825	1
37100	49270	1
27749	6113	0
30745	16844	1
37010	36610	1
32628	13574	1
45064	34023	1
21876	21370	0
18488	53953	1
34295	11089	1
7535	14149	0
34023	43217	1
9064	37302	1
16654	7839	1
33378	1885	1
29690	34023	1
24777	37172	0
6914	23117	1
40375	52026	1
13996	22373	0
38126	23215	1
36960	41103	1
15517	34928	1
30813	9809	1
48980	7747	1
5509	11226	1
18201	17365	1
10390	40864	0
19034	44730	1
15740	37965	0
22	29132	1
50280	51166	1
45894	12658	0
46039	32214	0
33271	38126	1
45948	15106	0
44447	42479	0
28478	48072	1
36219	47415	0
30553	17125	0
13245	14894	1
41839	50089	0
43283	39043	1
38141	23269	1
43696	7953	0
4113	15186	1
32111	53507	1
29612	48244	0
24850	52511	1
50366	30825	1
13507	32111	1
23552	5245	0
10057	6984	0
4832	37842	0
28478	35076	1
48166	206	0
5316	45690	0
13600	12242	1
27351	18470	1
3967	53503	0
23203	28756	0
31208	4113	1
34023	41915	1
34023	30497	1
34662	17523	1
24148	3533	0
30825	36066	1
1201	51345	1
45877	11689	1
50154	17425	0
10511	16389	0
45512	43386	0
47874	26303	1
18383	40527	0
14550	13133	1
27278	26743	1
36835	7733	0
32409	15123	1
24954	47308	1
40752	27946	0
44194	10483	0
21742	21775	1
18781	20377	0
33254	45243	0
23742	49201	1
30825	35644	1
21613	35985	1
8458	44137	0
30443	49772	0
12559	33628	0
34023	33441	1
15569	37944	0
43637	26814	0
34724	53017	1
9744	37168	0
50596	37087	0
14793	30825	1
11700	30096	0
25691	33811	0
20956	48715	0
23873	3355	1
4223	51650	0
35608	28662	1
19516	17099	1
46482	36047	0
14550	16901	1
16502	45720	1
13456	9809	1
49307	10038	0
15764	12709	0
45834	29793	0
29555	50719	1
17656	5092	0
25814	37534	0
14854	34023	1
1782	21581	1
38126	16499	1
24408	43848	0
3276	2624	0
3135	49128	1
12238	38104	1
35917	3355	1
39463	6804	0
26797	32588	0
4270	28673	0
16654	21402	1
19034	52238	1
30931	41054	1
35685	16502	1
44730	11570	0
43965	34023	1
291	7476	1
674	27251	0
2869	50632	0
36106	11732	0
47874	52552	1
13062	22909	1
366	16844	1
33595	9875	1
25797	19740	0
25341	12864	0
50897	790	0
12213	398	0
5565	47201	0
45535	27019	0
12111	34527	1
31990	38461	1
23443	18081	0
17853	47809	0
32979	48642	0
17365	4736	1
50154	10553	1
30825	13989	1
16896	39353	0
47496	48598	1
33884	19751	0
48348	48094	1
21640	33236	0
45114	11700	1
44346	8059	0
46070	46813	1
38876	47964	0
33430	3005	1
38336	38778	0
36486	34023	1
45673	10662	0
41434	24434	0
14649	25205	0
41905	2282	0
41479	44268	0
51079	47440	0
24891	5806	0
30285	46631	0
38126	17409	1
5427	34023	1
31395	24578	0
22813	42122	0
3706	41946	0
10583	53442	1
33831	9389	0
23401	43058	0
21227	44970	1
27424	44513	0
28102	4797	1
27304	28254	1
5887	50571	0
31640	2560	0
17968	28478	1
44586	9966	0
41374	31341	1
30806	21164	0
36398	36808	0
32661	33292	0
53953	14723	1
13862	21318	0
38603	4580	0
17365	53953	1
51657	43517	0
18685	38180	0
44682	35426	1
33551	20726	0
3032	107	0
47662	27968	1
9497	3548	0
116	15517	1
48875	28478	1
47574	7453	1
37797	6624	0
26495	47157	1
24669	25959	0
29949	2919	0
39043	620	1
19013	44970	1
13747	16844	1
27604	44409	1
13895	10219	0
32433	22977	0
3361	15536	0
10723	17406	1
10651	30285	1
37876	26799	1
44997	10027	0
1360	11249	1
5334	21349	0
25814	36115	0
18278	28378	0
34023	17905	1
19034	44202	1
53378	42312	0
34023	36766	1
2143	38302	0
22317	9902	1
34436	23742	1
6177	28478	1
35519	42572	0
32759	49811	1
34023	21263	1
38823	44098	1
52564	29517	0
38126	35790	1
10622	30825	1
48980	33228	1
33941	53203	1
37673	52439	0
45575	44930	1
31912	52188	0
7158	42578	0
1177	26198	1
48289	12164	0
4073	20434	1
15731	50910	0
49830	18470	1
32086	12686	0
24354	48344	0
50885	18810	1
7389	47916	1
34996	53883	0
33404	32525	0
50394	40340	1
39043	29025	1
45545	10646	0
31100	91	0
33889	30027	0
1421	35519	0
6752	12233	0
15031	8277	0
12217	27020	1
13223	53953	1
35010	30825	1
28053	38962	1
40290	20440	0
34023	8022	1
28478	34458	1
2620	10753	0
37394	1885	1
1195	16157	0
7394	7804	0
46682	21818	1
26720	22843	0
26743	4010	1
36243	11597	1
36856	18110	0
5409	2621	0
16800	16210	0
3368	51050	1
32784	1413	0
3431	34023	1
46605	23424	1
23029	4842	0
9526	29749	0
30021	34023	1
25125	34101	1
2891	39743	0
48454	48980	1
640	2888	0
18049	16903	1
13062	392	1
33437	35793	0
29338	12214	0
3049	47928	0
30930	45171	0
39502	17996	0
24226	18810	1
38126	46881	1
20693	18966	1
18835	41749	1
4153	22749	1
29485	44970	1
8231	44763	0
49110	16654	1
43136	44373	1
32220	47506	0
21778	8759	0
49340	24067	1
51580	1145	1
23328	22596	0
10553	32400	1
35144	50280	1
33025	1324	0
28429	8697	0
41456	20057	0
19004	19337	0
34023	17306	1
44794	47270	0
48289	52965	0
45406	4945	0
28521	17630	0
26362	38200	0
18436	2201	0
29495	47514	0
36665	38126	1
15856	53702	0
29608	24461	0
526	46451	0
19337	15767	0
230	24119	0
36198	31755	0
9432	19646	0
29485	51537	1
29625	27871	0
23062	19723	0
17905	38126	1
22860	3368	1
33254	30958	0
38514	16206	0
50885	5015	1
6846	29355	0
35985	48273	1
32845	6129	0
36723	28478	1
13672	46318	1
48067	16650	0
50820	36443	1
16844	40839	1
14576	24784	0
40645	21368	0
16901	18429	1
50286	1766	1
44481	11786	1
22944	17365	1
41605	21517	0
24045	34531	0
42280	16654	1
40800	38126	1
2837	12542	0
52461	30825	1
46953	42509	0
34023	17633	1
1118	25450	1
6377	28478	1
341	46049	0
9848	28993	1
32294	30307	0
18810	11302	1
51594	36960	0
12393	37313	0
30847	53425	0
33550	20326	0
7637	15536	0
13543	23411	0
14186	34526	1
3865	39149	0
17161	30348	0
37908	39457	1
4961	31094	1
15786	28543	0
35834	40160	0
28631	39904	0
11328	40340	1
34023	24654	1
35602	51531	0
38022	13533	0
28478	7539	1
43898	26890	1
29924	28225	0
29132	21247	1
3077	20845	0
48044	19895	0
50842	35113	0
37879	37290	0
35813	10050	0
47129	1444	1
20001	51390	1
16844	6936	1
49873	13515	0
12205	47496	1
34071	26559	0
15130	35985	1
38184	37273	0
7683	44004	0
18835	21561	1
28478	14564	1
20584	33916	0
34023	36977	1
30825	10111	1
20890	43622	0
48579	28866	0
9555	10421	0
28540	44540	0
43622	12996	0
33144	710	0
5144	50023	0
46318	34023	1
33681	5648	1
33258	36707	1
44302	25867	1
57	33976	0
11818	51037	1
37797	7394	0
716	29485	1
52182	5355	0
19034	34801	1
23300	35829	0
5508	2661	0
52919	5409	0
15126	27139	0
26566	34436	0
17633	47302	1
10680	38218	1
5187	9150	1
23401	46319	0
4961	38418	1
6949	5497	0
7515	31625	0
10723	17775	1
13599	13062	1
18927	39241	1
37860	41565	1
49350	41521	0
21005	46498	0
15272	39199	0
26644	5509	1
21758	482	0
16284	6458	0
42964	10723	1
18651	29949	1
5092	53215	1
19084	53606	0
19351	51995	0
20012	6455	0
19034	19054	1
14495	1019	0
21775	21069	1
34009	17074	0
11332	21775	1
40256	28478	1
36916	7610	1
33449	42813	1
8181	13515	1
30347	37027	0
34102	3722	1
42049	30096	0
11251	30333	1
20510	38606	1
20759	4961	1
14516	1104	0
31087	46763	0
45958	1546	1
2179	38126	1
18393	24654	0
45529	13357	0
4945	45406	0
16896	10800	1
34023	27139	1
10164	6063	1
7085	10930	0
5545	33595	1
50320	30825	1
10481	41262	1
39280	38259	0
1762	19034	1
23173	33628	0
27289	39212	1
41521	28478	1
26824	39162	1
13864	6468	1
610	28697	1
51377	51885	1
28780	38126	1
40011	19838	0
36984	42915	1
43757	49451	0
2120	42229	0
6403	53068	1
3653	16320	0
23053	40340	1
34023	31574	1
12238	44970	1
53204	3867	0
34653	44447	0
26207	29131	0
41293	12570	0
2844	16844	1
51050	24480	1
17306	20793	0
9600	28478	1
24354	44034	0
38150	34458	0
41262	18536	1
10376	38885	0
15903	11786	1
22980	34023	1
4977	6622	0
50719	18429	1
40302	30505	0
19080	22427	0
3071	35079	0
37100	34389	0
40006	16409	1
3765	19330	1
22390	39043	1
27304	9684	0
13484	28638	0
5270	35896	0
7120	49947	0
16718	12603	0
13503	22279	0
48493	46058	0
41347	39043	1
39695	34023	1
50496	25867	1
23026	37129	1
34023	25884	1
42838	10723	1
21775	21935	1
45466	32225	0
8243	1118	1
7123	48859	0
29271	17302	0
20513	38126	1
43903	1153	1
29201	51594	1
41521	43242	1
36403	27831	0
38823	3355	1
53290	48078	0
48635	10709	0
25140	1547	0
37008	10748	0
50122	26198	1
5276	38126	1
36644	19179	1
29566	9077	1
7865	31683	1
15504	34642	0
52250	42880	0
34023	4113	1
34216	53953	1
21641	11043	0
3744	30776	1
12970	5832	1
53738	30825	1
27350	44970	1
27351	53152	1
2888	18866	1
1052	20399	0
44282	43832	0
6277	38126	1
8886	31852	0
25925	4223	0
28478	27463	1
44984	49830	1
30813	33477	1
50122	43903	1
7935	7389	1
9185	7683	1
6804	19034	1
12709	52026	1
35044	52172	0
6036	34023	1
35079	4996	0
29396	18868	0
48171	52307	0
2002	29654	0
37669	23409	0
8970	51288	0
39622	11865	0
11714	13456	1
34023	31240	1
16844	20559	1
48172	11044	1
20684	31475	0
28102	24434	1
9239	47582	0
45660	716	1
12108	49788	0
3722	32078	1
48948	40690	1
21318	39374	0
25076	35919	0
20696	8242	0
49633	42024	0
34447	49436	0
38963	11859	1
10959	49807	0
18331	38126	1
40038	24902	1
16288	6814	0
53248	42709	0
47411	13733	1
39043	52186	1
51053	27523	0
7374	30825	1
7603	21233	0
39043	49639	1
23875	36856	0
8805	27854	0
75	51633	0
52924	28691	1
1444	53918	1
6938	13676	0
41448	22584	1
46229	26743	1
2733	39643	0
49611	31375	0
1776	28478	1
15566	40189	0
7494	38126	1
53908	35044	1
53128	12560	0
50648	50154	0
35985	50926	0
6278	33384	0
52477	39175	1
52172	35603	0
16844	12413	1
34023	29329	1
46813	30333	1
10636	29165	1
50532	20641	0
16844	44001	1
17284	26646	0
23742	1547	1
50868	23742	1
42527	50853	0
2868	42350	0
25792	33722	1
50019	32691	0
33083	25626	0
11781	23843	0
25037	17291	1
9848	35487	1
18810	6458	1
47056	19548	1
53568	53236	0
14395	18436	0
24577	8759	0
21010	13564	0
27385	11219	0
36279	334	0
30813	30531	0
4113	34588	1
27107	16919	0
32766	47356	1
12374	30451	0
27119	41448	1
7953	20377	0
40108	41591	0
9865	6412	0
47749	14792	1
16031	4628	1
17129	19913	0
5665	28702	0
19034	20191	1
31000	47624	0
18436	52477	1
22885	22146	0
19494	26176	1
38823	18978	1
49830	20307	1
31323	49882	0
36255	13228	0
13704	17116	0
6681	43723	0
3706	11433	1
45525	25169	1
12493	29061	0
18648	45941	0
32078	45877	0
42019	25249	0
12813	7777	0
41956	39016	0
10445	13500	0
44405	50581	0
2645	1145	1
10966	16439	1
4992	33105	0
3613	15387	0
52982	27357	0
40290	31279	0
19793	33595	1
33244	17428	0
29929	31990	1
30825	29784	1
40859	53028	0
45698	49830	1
22399	43296	0
34023	14550	1
26994	1113	1
28362	18449	0
7329	1481	0
7308	5607	0
33048	17873	0
41430	26269	0
43236	15855	0
11609	13642	0
3815	39627	0
5287	48378	0
22410	33595	1
47622	2483	0
38015	45052	0
42420	47836	0
34360	53617	1
47254	18804	0
24424	37090	0
3639	6742	1
3670	34023	1
8351	28102	1
2794	44758	0
49125	8198	0
1041	28197	0
16903	51177	1
23210	53025	0
10753	15947	0
33308	37534	0
7416	29102	0
50482	46699	0
52917	50178	0
47109	14231	0
42942	22427	0
18835	16250	1
19885	8531	0
45394	49911	0
3355	23781	1
52746	41883	0
43598	35793	1
45660	45720	1
4469	9848	1
4403	5015	1
49946	87	0
1182	9931	0
39707	40256	1
30112	7411	0
1408	32634	0
43480	6113	1
12258	37687	0
31558	25867	1
13986	9007	0
31717	33622	0
12425	16654	1
45525	18868	1
16640	14721	0
29578	14810	0
38504	29610	0
15109	15262	0
36689	22547	0
53507	31166	1
12966	34222	1
42349	29132	1
42681	29447	1
49879	6592	0
22544	35607	0
53507	30310	1
48442	45548	0
29270	50908	0
6779	38861	0
40604	16598	0
14721	33330	0
41827	33154	0
35834	14711	0
45114	39255	1
30367	33384	0
25601	17467	0
47338	15257	0
24538	53953	1
8304	47394	0
24126	20450	0
4403	30024	1
35396	30825	1
44970	53353	1
37002	45501	1
1776	46616	0
6898	38126	1
5545	49201	1
32568	5135	0
36713	4390	0
10748	21641	1
34269	596	0
29132	48935	1
11155	17853	0
11003	41296	1
34023	32294	1
27922	5188	0
16654	45161	1
41566	27304	1
1892	29406	0
16844	7862	1
27859	7823	0
29655	32795	0
3195	37673	0
2208	2170	0
24733	48921	1
9150	47300	0
8512	51685	1
50247	32189	0
39043	13917	1
19786	35265	1
9951	52050	0
38126	7750	1
16122	8587	0
43392	36707	1
18978	49170	0
2002	31038	0
1546	27520	0
14628	26990	1
37299	3434	0
28494	46039	1
8654	41103	1
42546	40405	0
3972	40340	0
10728	41262	0
37030	34164	0
10723	19960	1
23269	15572	1
40931	44405	0
4095	50581	0
5185	18303	0
45524	46551	0
29132	43577	1
34023	7535	1
53145	46830	0
43936	16701	0
13251	34023	1
52919	3355	1
21069	25450	1
21229	22436	0
13262	6085	1
44098	341	1
2338	36644	1
21929	39624	0
17365	6562	1
32400	51166	1
1444	48878	1
33595	45386	1
49155	24824	0
28478	39914	1
29580	35012	1
12238	37853	1
9355	27231	0
7515	22466	0
4470	34351	1
4351	16844	1
5256	49891	0
29103	16844	1
11778	12242	1
41818	12242	1
48510	39205	0
18091	15242	0
18835	33781	1
2700	11472	0
18110	2645	1
16844	45274	1
44970	35985	1
6458	9432	1
16109	44546	0
4113	34310	1
53066	4113	1
23443	53953	1
23411	45149	0
26411	52387	1
24045	28814	0
3562	42811	0
14846	16485	1
33084	22410	1
52040	13599	1
31003	6063	0
22289	1029	0
27316	50805	1
